MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
2.5,10.0,5.381443298969073,1.1168384879725086,785.0,2.697594501718213,38.12,-120.55
2.3654,34.0,5.590631364562118,1.1384928716904277,1150.0,2.3421588594704685,38.09,-120.56
2.9063,27.0,6.025125628140704,1.1256281407035176,463.0,2.3266331658291457,38.07,-120.55
2.2875,37.0,5.257142857142857,1.0571428571428572,339.0,2.4214285714285717,38.07,-120.54
2.6528,9.0,8.010752688172044,1.586021505376344,2233.0,2.401075268817204,37.97,-120.67
3.0,16.0,6.110569105691057,1.1626016260162602,1777.0,,38.09,-120.46
2.9821,19.0,5.278947368421052,1.236842105263158,538.0,2.831578947368421,38.24,-120.79
2.0472,16.0,5.931558935361217,1.2186311787072244,1319.0,2.5076045627376424,38.2,-120.9
4.0109,8.0,5.574175824175824,1.0631868131868132,1000.0,2.7472527472527477,38.16,
3.636,9.0,5.994983277591973,1.137123745819398,1800.0,3.0100334448160537,38.11,-120.91
3.8488,7.0,6.446636771300448,1.1551569506726458,3175.0,2.8475336322869955,38.12,-120.76
2.1382,21.0,5.668498168498169,1.2472527472527473,1341.0,2.456043956043956,38.28,-120.65
,32.0,5.4573170731707314,1.103658536585366,1061.0,2.1565040650406506,38.24,-120.72
2.0417,17.0,5.26063829787234,1.0833333333333333,1387.0,2.4592198581560285,38.19,-120.67
2.6417,13.0,5.8215297450424925,,1796.0,,38.2,-120.57
2.4583,13.0,6.104,1.288,311.0,2.488,,-120.43
2.6667,20.0,5.594936708860759,,563.0,2.3755274261603376,38.39,-120.56
,21.0,5.3745318352059925,1.101123595505618,668.0,2.50187265917603,38.41,-120.54
2.7344,18.0,7.085158150851582,1.6131386861313868,999.0,2.4306569343065694,38.42,-120.42
3.024,17.0,6.4734513274336285,1.4955752212389382,529.0,2.34070796460177,38.33,-120.41
1.625,18.0,6.1347826086956525,1.3565217391304347,,2.5739130434782607,38.31,-120.55
,17.0,6.016,1.432,661.0,2.644,38.35,-120.57
2.8208,10.0,,1.38752052545156,1480.0,2.4302134646962235,38.21,-120.36
3.75,10.0,16.847533632286996,3.2376681614349776,546.0,,38.23,-120.34
4.4063,13.0,28.75728155339806,5.300970873786408,252.0,2.4466019417475726,38.26,-120.33
2.9821,17.0,13.473039215686274,,997.0,2.4436274509803924,38.25,-120.34
2.6942,13.0,11.490861618798956,2.164490861618799,924.0,2.412532637075718,38.23,-120.37
2.5352,13.0,9.793028322440088,1.8649237472766884,1149.0,2.503267973856209,38.25,-120.37
3.3542,10.0,,5.604838709677419,298.0,2.403225806451613,38.29,-120.27
3.075,13.0,,6.824742268041237,267.0,2.752577319587629,38.31,-120.27
3.125,11.0,47.51515151515152,11.181818181818182,82.0,2.484848484848485,38.42,-120.19
2.7841,48.0,5.507537688442211,1.0954773869346734,657.0,3.301507537688442,39.03,-121.91
2.9489,39.0,5.4125874125874125,1.1293706293706294,815.0,2.8496503496503496,38.99,-122.0
2.2754,23.0,5.129852744310576,1.036144578313253,2435.0,3.2597054886211514,39.0,
2.7137,17.0,5.63922942206655,1.0542907180385288,3266.0,2.859894921190893,39.15,-121.99
3.2625,27.0,,1.0498220640569396,670.0,2.3843416370106763,39.22,-122.04
3.017,52.0,4.977777777777778,0.8444444444444444,120.0,2.6666666666666665,39.25,-122.08
2.25,10.0,5.428571428571429,1.2653061224489797,154.0,3.142857142857143,39.1,-122.33
3.125,33.0,7.238095238095238,1.183673469387755,434.0,2.952380952380953,39.15,-122.2
2.331,28.0,5.146913580246913,1.1049382716049383,2587.0,3.1938271604938278,39.13,-122.09
2.875,44.0,6.08,1.3142857142857145,494.0,2.822857142857143,39.34,
2.5625,35.0,5.86344537815126,1.1596638655462186,1395.0,2.930672268907563,39.31,-122.17
1.7463,19.0,7.61214953271028,1.8037383177570092,551.0,2.574766355140187,39.3,-122.51
2.2679,50.0,5.185667752442996,1.211726384364821,781.0,2.543973941368078,39.21,-122.01
2.5556,52.0,5.0227272727272725,0.98989898989899,985.0,2.487373737373737,39.21,-122.01
2.4559,39.0,4.875502008032129,1.0040160642570282,660.0,2.6506024096385543,39.21,-122.01
2.1845,39.0,7.876404494382022,1.4606741573033708,,3.044943820224719,39.3,-121.96
3.4402,,6.522821576763485,1.4398340248962656,1095.0,2.271784232365145,38.03,-121.65
3.6694,17.0,5.098,1.192,1169.0,2.338,38.03,-121.63
3.2619,25.0,6.193251533742331,1.2607361963190185,888.0,2.723926380368098,38.04,-121.63
5.0016,3.0,7.246069182389937,1.1965408805031446,3578.0,2.8128930817610063,38.0,-121.73
,7.0,6.153905645784996,1.0162412993039442,4460.0,3.449342614075793,,-121.72
5.0468,5.0,6.530330882352941,1.0505514705882353,3523.0,3.2380514705882355,,-121.72
3.6411,19.0,5.892173913043478,1.0417391304347825,1707.0,2.968695652173913,37.98,-121.68
5.1041,9.0,6.013671875,1.013671875,1562.0,3.05078125,37.98,-121.7
3.3558,27.0,5.461103253182461,1.0155586987270155,2085.0,2.949080622347949,37.99,-121.71
4.375,22.0,,1.1890243902439024,527.0,3.213414634146341,37.99,-121.67
1.6554,44.0,4.260504201680672,0.9453781512605042,704.0,2.957983193277311,37.93,-121.68
,36.0,5.7,1.0666666666666669,861.0,2.87,37.94,-121.7
3.8125,15.0,4.590570719602978,1.094292803970223,1348.0,3.3449131513647643,37.95,-121.69
3.2813,33.0,5.15268817204301,0.9720430107526882,1391.0,2.9913978494623654,37.96,-121.7
4.7426,19.0,5.871428571428571,1.022857142857143,,3.04,37.93,
4.8958,17.0,7.348314606741573,,825.0,3.0898876404494384,37.91,-121.7
2.2216,19.0,4.975186104218363,1.0049627791563276,972.0,2.411910669975186,37.93,-121.7
5.7104,5.0,6.526867627785059,1.0144167758846658,,3.144167758846658,37.95,-121.74
4.6587,,5.838709677419355,1.096774193548387,1779.0,3.1881720430107525,37.93,-121.7
5.1017,13.0,7.082857142857143,1.1257142857142857,1075.0,3.071428571428572,37.91,
6.9051,5.0,8.527293844367016,1.3077816492450638,4276.0,2.483159117305459,37.9,
3.691,30.0,4.975609756097561,1.0,989.0,3.445993031358885,,-121.61
4.4583,22.0,6.246875,,967.0,3.021875,37.85,-121.64
2.2532,46.0,5.085011185682327,1.1073825503355703,1088.0,2.4340044742729305,38.01,-121.8
2.2361,47.0,4.9414758269720105,1.094147582697201,1074.0,2.732824427480916,38.01,-121.81
2.2639,52.0,4.9734513274336285,,528.0,2.336283185840708,38.01,-121.81
2.2361,46.0,4.4,,101.0,2.525,38.02,-121.82
2.1719,42.0,3.823308270676692,0.9511278195488722,798.0,3.0,,-121.82
1.5988,50.0,4.686192468619247,1.1757322175732217,625.0,2.6150627615062763,38.01,-121.82
,25.0,5.313380281690141,,1614.0,2.841549295774648,38.01,-121.82
,46.0,3.142857142857143,1.0476190476190477,37.0,1.761904761904762,38.02,-121.84
4.4491,19.0,6.369668246445498,1.1113744075829384,1216.0,2.881516587677725,38.01,-121.78
3.1728,17.0,6.524271844660194,1.3171521035598706,1749.0,2.8300970873786406,38.01,-121.79
3.6118,34.0,5.459363957597173,1.047703180212014,1588.0,2.8056537102473498,38.0,-121.79
2.7234,44.0,5.810218978102189,1.0602189781021898,1399.0,2.552919708029197,38.01,-121.8
3.5179,37.0,5.8470363288718925,1.0841300191204588,1351.0,2.5831739961759084,38.01,
5.3245,8.0,,0.946969696969697,1094.0,2.7626262626262625,38.0,-121.78
3.9861,13.0,5.849019607843137,,1417.0,2.7784313725490195,38.01,-121.77
4.8194,18.0,6.423340961098398,1.0183066361556063,1315.0,3.009153318077803,37.99,-121.81
5.1435,,6.855882352941176,1.0558823529411765,,3.194117647058824,37.99,-121.81
5.0164,13.0,6.58154859967051,0.9967051070840196,1969.0,3.243822075782537,37.98,-121.82
2.6364,,5.121457489878543,1.02834008097166,587.0,2.376518218623482,38.01,-121.82
,29.0,4.928571428571429,1.076190476190476,985.0,2.345238095238096,38.0,-121.82
2.905,37.0,5.044444444444444,1.0722222222222222,1400.0,2.592592592592593,38.0,-121.81
4.4583,30.0,5.784070796460177,1.0035398230088497,1714.0,3.033628318584071,38.0,
4.2647,26.0,5.943462897526501,1.007067137809187,1806.0,3.190812720848057,38.0,-121.85
2.0411,24.0,4.186346863468635,1.0774907749077491,1239.0,2.2859778597785976,38.0,-121.85
2.5495,15.0,4.36556927297668,1.128943758573388,3838.0,2.6323731138545954,38.0,-121.83
4.8359,25.0,6.602316602316602,1.111969111969112,799.0,3.0849420849420848,38.0,-121.83
4.9167,23.0,6.609195402298851,1.0,572.0,3.2873563218390807,37.99,-121.83
4.4853,23.0,7.060931899641577,1.060931899641577,935.0,3.3512544802867383,37.99,
4.7566,18.0,5.958695652173913,0.9760869565217392,1507.0,3.276086956521739,37.99,-121.83
1.7161,8.0,3.760233918128655,1.0789473684210529,,2.0233918128654973,38.0,-121.83
3.3625,13.0,5.0443951165371805,,2188.0,2.428412874583796,37.99,-121.84
4.6029,15.0,6.134020618556701,0.9922680412371134,1292.0,3.329896907216495,37.99,-121.84
5.6779,16.0,6.443708609271523,1.0198675496688745,1456.0,3.2141280353200883,,-121.83
2.5893,36.0,5.356807511737089,1.0985915492957747,562.0,2.6384976525821595,38.0,-121.79
5.6506,10.0,7.092150170648464,,1878.0,3.204778156996587,37.99,-121.79
,18.0,6.814953271028037,0.9981308411214952,1651.0,3.085981308411215,37.99,-121.79
3.5368,34.0,5.965141612200436,1.0348583877995643,1316.0,2.867102396514161,38.0,-121.8
5.5,16.0,6.8991031390134525,1.0426008968609866,1575.0,3.531390134529148,37.99,-121.8
,4.0,7.853351955307263,1.089385474860335,2429.0,3.392458100558659,37.99,-121.77
4.1111,10.0,,1.3198294243070363,1045.0,2.228144989339019,,-121.88
1.2024,36.0,5.749034749034749,1.277992277992278,838.0,3.235521235521236,38.04,-121.9
1.3958,52.0,4.481481481481482,1.0925925925925926,188.0,3.4814814814814814,38.04,-121.86
2.7083,,4.756302521008403,0.9222689075630252,1403.0,2.947478991596639,38.02,-121.87
2.0,,5.303030303030303,1.0822510822510822,725.0,3.1385281385281387,38.03,-121.88
2.0034,51.0,4.904605263157895,1.1332236842105263,1831.0,3.0115131578947367,38.03,-121.9
2.5737,46.0,5.528795811518324,1.219895287958115,1249.0,,38.02,-121.88
3.3371,36.0,4.96697247706422,1.0091743119266054,1827.0,3.3522935779816514,38.02,-121.89
,5.0,4.193548387096774,0.9919354838709676,1037.0,2.7876344086021505,38.02,-121.9
3.1389,31.0,5.374631268436578,1.1002949852507375,2229.0,3.2876106194690267,38.02,-121.87
4.1947,16.0,6.384803921568627,1.0784313725490196,1352.0,3.313725490196078,38.0,-121.88
2.7374,9.0,4.433444259567388,1.0682196339434276,2827.0,2.3519134775374377,38.01,-121.88
4.2227,30.0,5.698060941828255,1.0290858725761771,,2.761772853185596,38.01,
5.3098,22.0,5.589147286821706,0.9069767441860463,,2.8449612403100777,38.0,-121.88
3.5857,4.0,4.799764428739694,1.0918727915194346,2239.0,2.6372202591283864,38.0,-121.86
5.25,,7.099337748344371,1.0242825607064017,1504.0,3.32008830022075,38.0,-121.86
4.1016,4.0,4.709327548806941,1.295010845986985,,2.013015184381779,37.99,-121.89
5.5676,16.0,7.469428007889546,1.0157790927021697,1606.0,3.1676528599605525,37.99,-121.88
4.8542,17.0,6.537349397590361,1.0650602409638554,1475.0,3.5542168674698797,38.0,-121.87
4.9783,15.0,7.083601286173633,,1051.0,3.379421221864952,37.99,-121.87
3.0042,28.0,5.677067082683307,1.171606864274571,2362.0,3.684867394695788,38.01,-121.89
2.1417,12.0,4.390029325513196,1.0557184750733135,943.0,2.7653958944281527,38.02,-121.9
,16.0,5.413721413721413,0.943866943866944,1696.0,3.525987525987526,38.01,-121.9
5.102,8.0,5.681818181818182,0.9896694214876032,,3.152892561983471,38.02,-121.92
4.0972,32.0,4.716981132075472,0.8867924528301887,663.0,3.1273584905660377,,-121.89
3.5129,34.0,5.234072022160665,1.0609418282548475,2356.0,3.263157894736842,38.01,-121.9
4.1094,14.0,5.9937888198757765,1.1273291925465838,990.0,3.074534161490684,38.0,-121.9
6.0497,14.0,7.1386666666666665,0.9813333333333332,1288.0,3.4346666666666668,38.0,-121.9
6.1237,7.0,6.229007633587786,0.9465648854961832,879.0,3.354961832061069,38.01,-121.92
5.3363,9.0,6.284931506849315,,1142.0,3.128767123287671,38.01,
5.1337,,4.9480519480519485,0.9285714285714286,940.0,3.051948051948052,38.02,-121.93
4.0767,5.0,5.460474308300396,1.0889328063241106,3207.0,3.16897233201581,38.03,-121.95
1.4871,27.0,3.9380952380952383,1.138095238095238,1141.0,2.716666666666667,38.03,-121.94
3.016,35.0,5.328712871287129,1.073267326732673,1409.0,2.79009900990099,38.02,-121.96
2.1013,9.0,4.148148148148148,1.028395061728395,2041.0,,38.02,-121.95
2.7907,29.0,5.097259062776304,1.0344827586206895,3266.0,2.887709991158267,38.02,-121.94
3.5436,16.0,5.013824884792626,1.0691244239631337,1410.0,3.248847926267281,38.03,-121.92
4.2067,16.0,5.443786982248521,,1288.0,3.810650887573965,38.02,-121.92
3.4817,15.0,5.6280834914611,1.0588235294117647,1687.0,3.2011385199240987,38.02,-121.91
2.5833,38.0,5.030120481927711,1.1124497991967872,1595.0,3.2028112449799195,38.04,-121.97
3.7043,17.0,5.677966101694915,1.0554699537750385,1939.0,2.987673343605547,38.03,-121.97
3.3661,31.0,5.58648111332008,1.0298210735586482,1640.0,3.2604373757455267,38.05,-121.98
4.8693,,6.181434599156118,1.042194092827004,817.0,3.4472573839662446,,-122.02
,4.0,5.431554524361949,0.9466357308584686,1235.0,2.8654292343387477,,-122.0
,44.0,4.220779220779221,1.122077922077922,825.0,2.142857142857143,38.02,-122.14
2.5795,42.0,3.933333333333333,1.1333333333333333,54.0,1.8,38.03,-122.14
2.9583,52.0,5.2727272727272725,1.1263858093126389,940.0,2.084257206208426,38.02,-122.13
1.8523,48.0,4.4789029535864975,1.042194092827004,859.0,1.8122362869198312,38.01,-122.13
4.5,50.0,,1.0791139240506329,,2.34493670886076,38.01,-122.14
2.1974,51.0,4.23489932885906,1.0369127516778522,,2.040268456375839,38.01,-122.13
2.5481,33.0,4.4078125,1.01875,1206.0,1.884375,38.0,-122.13
5.1265,40.0,6.498194945848375,1.0469314079422385,761.0,2.747292418772563,38.02,-122.16
3.1711,39.0,5.683982683982684,1.324675324675325,575.0,2.4891774891774894,38.01,-122.11
3.3831,41.0,4.752650176678445,0.96113074204947,718.0,2.537102473498233,38.01,
4.2042,20.0,5.241379310344827,1.0524737631184409,3221.0,,38.0,-122.12
3.9519,50.0,5.439330543933054,1.100418410041841,691.0,2.8912133891213387,38.01,-122.12
3.609,,4.787878787878788,0.977961432506887,837.0,2.3057851239669422,38.01,-122.12
4.1189,42.0,5.83989501312336,0.963254593175853,864.0,2.267716535433071,38.01,-122.12
3.8824,37.0,5.04927536231884,0.982608695652174,1128.0,3.269565217391305,,-122.09
3.6523,28.0,5.551546391752577,1.0618556701030928,2086.0,2.6881443298969074,38.02,-122.1
3.625,,5.315217391304348,1.0978260869565215,462.0,,38.0,-122.07
5.2015,6.0,5.69647847959754,1.0519843487982112,4377.0,2.446618222470654,38.0,-122.09
5.76,9.0,6.305709023941068,1.0736648250460403,,2.6887661141804786,38.0,-122.11
5.0509,19.0,6.362021857923497,1.0095628415300546,1914.0,2.614754098360656,37.99,-122.08
5.4496,19.0,6.233265720081136,1.026369168356998,1773.0,3.5963488843813387,37.99,-122.09
5.1297,16.0,5.788461538461538,1.0502958579881656,1782.0,2.636094674556213,37.99,
4.3875,10.0,5.648915187376726,1.0138067061143985,1300.0,2.5641025641025643,37.99,-122.11
6.6579,9.0,5.659528907922912,0.9400428265524624,1105.0,2.366167023554604,37.97,-122.08
6.9961,5.0,7.294360385144429,1.071526822558459,2017.0,2.7744154057771664,37.97,
6.135,11.0,6.622727272727273,1.0287878787878788,1790.0,2.712121212121212,37.98,-122.11
5.6875,14.0,6.170871559633028,0.9988532110091743,2296.0,,37.98,-122.09
4.675,33.0,6.360153256704981,1.0613026819923372,741.0,2.839080459770115,37.99,-122.12
5.6931,18.0,6.696594427244582,1.0139318885448916,1753.0,2.713622291021672,37.97,-122.1
4.3571,20.0,6.212765957446808,1.0638297872340423,1679.0,2.747954173486088,37.96,-122.1
6.3699,25.0,5.846808510638298,0.8765957446808511,569.0,2.421276595744681,37.96,-122.1
4.5401,28.0,5.544388609715243,0.9614740368509213,1811.0,3.033500837520938,37.99,-122.07
4.0154,12.0,4.710490463215259,1.116485013623978,2940.0,2.002724795640327,37.98,-122.07
3.7262,20.0,5.0,1.035190615835777,856.0,2.5102639296187683,37.97,-122.07
5.0172,34.0,5.854671280276817,1.0034602076124568,836.0,2.8927335640138407,37.96,-122.07
4.2917,37.0,5.868421052631579,1.0296052631578947,788.0,2.5921052631578947,37.96,-122.06
6.0859,21.0,6.081890812250333,1.0213049267643142,3748.0,2.4953395472703064,37.96,-122.08
4.7386,36.0,5.981081081081081,1.0432432432432432,950.0,2.5675675675675675,37.95,-122.06
4.5893,39.0,5.711688311688311,1.0077922077922077,1025.0,2.6623376623376624,37.95,-122.07
5.0672,24.0,,1.0223880597014925,1351.0,2.5205223880597014,37.95,-122.08
4.8702,33.0,7.047297297297297,1.0608108108108107,425.0,2.871621621621621,37.95,-122.08
5.0445,37.0,6.27319587628866,1.0257731958762886,552.0,2.845360824742268,37.96,-122.07
3.9816,10.0,4.735235567352356,1.1220968812209688,2959.0,1.9635036496350364,37.96,-122.06
4.175,34.0,5.234200743494424,,,2.7434944237918217,37.95,-122.05
2.5459,22.0,3.512236286919831,1.0075949367088608,1804.0,,37.94,-122.05
2.5268,19.0,,1.0884658454647256,1896.0,2.123180291153416,37.94,-122.06
3.5057,36.0,5.544117647058823,1.0252100840336134,1111.0,2.3340336134453783,37.94,-122.07
2.892,30.0,5.701357466063349,1.248868778280543,,3.1990950226244346,37.94,-122.07
5.0761,35.0,6.1072507552870094,1.040785498489426,1832.0,2.7673716012084597,37.93,
4.725,44.0,,0.9754098360655736,943.0,2.576502732240437,,-122.08
4.475,43.0,,0.9069767441860463,683.0,2.647286821705426,37.94,-122.07
6.0265,32.0,6.406698564593301,1.0,601.0,2.875598086124402,37.95,-122.09
6.1922,29.0,6.7465753424657535,1.0,2634.0,2.5772994129158517,37.94,-122.09
3.2484,16.0,,1.0338504936530324,1447.0,2.040902679830748,38.0,-122.04
,32.0,5.632958801498128,1.0449438202247192,749.0,,37.99,-122.04
4.125,36.0,6.26984126984127,1.1224489795918366,1478.0,3.3514739229024944,37.99,-122.04
6.1359,16.0,3.1578947368421053,0.5263157894736842,,3.421052631578948,37.97,-122.05
,16.0,5.158227848101266,0.989451476793249,721.0,1.521097046413502,37.99,-122.06
1.8229,17.0,4.903345724907063,1.174721189591078,384.0,1.427509293680297,37.99,-122.06
3.7333,36.0,6.300254452926208,1.201017811704835,,3.0865139949109417,38.0,-122.05
2.3462,16.0,4.676724137931035,0.9353448275862069,356.0,1.5344827586206895,38.0,
1.3894,16.0,2.508298755186722,0.9896265560165975,627.0,,37.98,-122.03
2.3152,10.0,3.4055944055944054,1.1048951048951048,631.0,2.2062937062937062,37.97,-122.04
5.7295,25.0,6.032040472175379,0.9797639123102868,1753.0,2.9561551433389543,38.0,-122.03
4.5707,27.0,5.489795918367347,0.95578231292517,,2.833333333333333,38.01,-122.03
,38.0,5.572916666666667,1.1270833333333334,1378.0,2.870833333333333,37.99,-122.04
3.6042,45.0,5.31214953271028,1.0598130841121496,1261.0,,37.98,-122.03
4.6375,28.0,6.281779661016949,1.1292372881355932,1591.0,3.3707627118644066,38.0,-122.02
4.9022,35.0,5.482332155477032,0.9487632508833922,1614.0,2.851590106007067,37.99,-122.03
4.45,37.0,5.659949622166247,1.0478589420654911,1237.0,3.115869017632242,37.99,-122.02
4.59,,5.014285714285714,0.9342857142857144,882.0,2.52,37.99,-122.03
3.4531,44.0,,1.1612903225806452,498.0,2.294930875576037,37.98,-122.03
3.5179,25.0,4.96969696969697,1.1313131313131313,777.0,2.6161616161616164,37.98,-122.01
4.317,29.0,5.408108108108108,1.008108108108108,956.0,2.583783783783784,37.98,-122.01
5.1118,32.0,5.855491329479769,0.976878612716763,436.0,2.520231213872832,37.98,-122.0
5.1021,27.0,5.779582366589327,0.9930394431554525,1171.0,2.7169373549883997,37.97,-122.0
3.6449,32.0,5.8828125,,1288.0,2.515625,37.97,-122.01
2.8456,40.0,4.869918699186992,1.086720867208672,756.0,2.048780487804878,,-122.02
3.4187,37.0,4.453172205438066,1.0362537764350452,782.0,2.3625377643504533,,-122.02
5.4607,28.0,6.122913505311077,0.9726858877086496,1881.0,2.8543247344461307,37.99,-122.0
5.0915,31.0,5.953079178885631,,867.0,2.5425219941348973,37.98,-122.0
4.4536,23.0,5.7468671679198,1.0300751879699248,969.0,2.4285714285714284,37.98,
6.2135,28.0,6.408577878103838,0.9661399548532732,1372.0,3.0970654627539504,37.97,-121.99
4.9219,35.0,6.930232558139535,1.1686046511627908,535.0,3.11046511627907,37.98,
4.525,36.0,4.590909090909091,0.875,,2.6931818181818183,37.98,-122.0
4.0507,34.0,,1.0595238095238095,638.0,2.531746031746032,37.98,-122.01
3.7841,28.0,5.413105413105413,1.1424501424501423,918.0,2.6153846153846154,37.99,-122.01
6.1436,18.0,7.323529411764706,1.0508021390374331,1072.0,2.8663101604278074,37.96,-121.95
6.1168,27.0,5.712837837837838,0.9763513513513512,807.0,,37.97,-121.97
5.0092,24.0,6.487804878048781,0.8926829268292683,656.0,3.2,37.97,-121.97
4.7891,28.0,4.578274760383387,0.926517571884984,877.0,2.801916932907348,37.96,
5.2145,28.0,6.807407407407408,1.011111111111111,899.0,3.329629629629629,37.96,-121.96
3.6133,7.0,5.056213017751479,1.0946745562130178,1583.0,2.341715976331361,37.95,-121.96
,22.0,5.531481481481482,1.0425925925925923,1420.0,2.6296296296296298,,-121.98
5.7512,26.0,7.241758241758242,0.967032967032967,817.0,2.9926739926739927,37.97,-121.97
5.9617,26.0,6.635696821515892,0.9535452322738386,1232.0,3.0122249388753057,37.97,-121.98
5.2442,26.0,6.367441860465116,0.9953488372093025,1316.0,3.0604651162790697,37.97,-121.98
5.1333,22.0,5.955696202531645,1.0738396624472577,1271.0,2.681434599156118,37.97,-121.99
4.6071,30.0,6.114180478821363,1.0847145488029466,1470.0,,37.97,-121.99
3.7,32.0,4.961651917404129,0.9823008849557522,1980.0,2.920353982300885,37.96,-122.0
4.5833,28.0,6.292117465224111,1.1020092735703246,2033.0,3.142194744976816,37.96,-122.0
3.0859,13.0,4.497902097902098,1.06993006993007,1627.0,2.275524475524476,37.95,-121.96
5.431,,6.424471299093655,1.0709969788519638,1883.0,2.8444108761329305,37.95,
3.1573,,4.978303747534516,1.106508875739645,2209.0,,37.96,-121.98
7.6166,16.0,7.210412147505423,1.0390455531453362,1470.0,3.188720173535792,37.96,-121.99
,17.0,6.469483568075117,0.9929577464788732,1228.0,2.8826291079812205,37.96,-121.99
6.7371,14.0,7.670731707317073,1.0414634146341464,2724.0,,37.95,-121.98
6.7821,16.0,7.516372795969773,1.022670025188917,,3.3173803526448364,37.95,-121.98
5.3794,34.0,6.817991631799163,1.0418410041841004,1250.0,2.6150627615062763,37.97,-122.01
4.0,36.0,5.6298076923076925,1.0480769230769231,,2.862980769230769,37.97,-122.02
3.25,45.0,4.800595238095238,1.005952380952381,865.0,2.574404761904762,37.97,-122.03
2.9861,26.0,4.31064572425829,1.0924956369982548,1174.0,2.048865619546248,37.97,-122.04
2.9915,20.0,4.394241417497232,1.0310077519379846,2629.0,2.91140642303433,37.97,
2.9097,16.0,,1.0432900432900434,1705.0,2.4603174603174605,37.96,-122.04
2.5841,21.0,3.7146974063400577,1.059942363112392,3621.0,2.0870317002881844,37.97,-122.04
3.1968,39.0,5.068965517241379,0.9386973180076628,705.0,,37.97,-122.04
2.2411,20.0,3.835570469798658,1.1610738255033557,578.0,1.9395973154362416,37.96,-122.04
3.8456,35.0,5.461346633416459,0.9576059850374063,1154.0,2.877805486284289,37.96,-122.05
3.6964,28.0,4.78968253968254,1.0,,2.873015873015873,37.96,-122.04
1.837,27.0,4.152487961476726,1.1701444622792938,1500.0,2.407704654895666,37.96,-122.04
3.1838,27.0,5.061959654178675,1.1397694524495676,1875.0,2.701729106628242,,-122.05
5.4482,20.0,4.577235772357724,0.8699186991869918,,2.0,37.95,-122.05
6.0901,8.0,7.5360623781676415,1.050682261208577,1555.0,3.0311890838206628,37.95,-122.01
6.6727,25.0,7.144808743169399,,935.0,2.554644808743169,37.96,-122.02
2.1083,20.0,4.20414673046252,1.10207336523126,,1.821371610845295,37.96,-122.03
,14.0,4.590782122905028,1.1075418994413408,1601.0,2.2360335195530725,37.95,-122.03
2.4519,,4.430147058823529,0.9558823529411764,608.0,2.235294117647059,37.95,-122.02
4.9485,32.0,6.167192429022082,0.9873817034700316,804.0,2.5362776025236595,37.95,-122.03
,22.0,6.940944881889764,1.0039370078740155,1660.0,3.267716535433071,37.95,-122.02
4.2569,23.0,5.643659711075442,1.0609951845906902,1465.0,2.351524879614767,37.94,-122.02
6.7061,23.0,7.496993987975951,1.004008016032064,1339.0,2.6833667334669338,37.94,-122.01
4.125,19.0,,1.0303030303030305,1317.0,2.217171717171717,37.94,-122.02
6.0704,26.0,7.359090909090909,1.018181818181818,706.0,3.209090909090909,37.94,-122.01
6.3809,18.0,7.113013698630137,1.0205479452054795,937.0,3.208904109589041,37.94,-122.01
6.8145,9.0,9.263598326359832,1.0711297071129706,848.0,,37.95,-122.0
7.5898,25.0,7.940119760479042,1.002994011976048,1062.0,3.179640718562874,37.93,-122.01
3.1406,33.0,5.039634146341464,1.0182926829268293,814.0,2.481707317073171,37.95,-122.04
5.6292,24.0,6.454954954954955,0.983108108108108,2444.0,2.7522522522522523,37.94,-122.04
4.6602,22.0,5.767123287671233,0.96986301369863,993.0,,37.94,-122.05
4.7188,29.0,6.511278195488722,,341.0,2.56390977443609,37.95,
2.85,,4.743354720439964,1.1118240146654446,2804.0,2.5701191567369386,37.95,-122.05
5.5777,21.0,,1.0529172320217095,2214.0,3.004070556309362,37.94,-122.03
,21.0,7.661788617886179,1.0146341463414634,1773.0,2.8829268292682926,37.93,-122.03
4.0473,,4.851305334846765,1.3087400681044268,1503.0,1.706015891032917,37.93,-122.05
4.45,15.0,5.047218628719276,1.036869340232859,2957.0,1.91267787839586,37.93,-122.05
,14.0,5.2707296849087895,1.060530679933665,4741.0,1.9655887230514093,37.92,-122.05
7.4713,26.0,7.982704402515723,1.0062893081761006,1872.0,2.943396226415094,37.92,-122.02
6.5847,23.0,8.442748091603054,1.0381679389312977,1124.0,2.8600508905852418,37.92,-122.03
7.6877,21.0,8.279737489745694,1.041017227235439,3645.0,2.9901558654634948,37.91,-122.01
5.0362,29.0,6.110112359550562,0.9786516853932584,2310.0,,37.91,-122.03
4.1612,15.0,4.187111801242236,1.1040372670807452,2133.0,1.656055900621118,37.91,-122.06
2.6998,25.0,3.7767052767052767,1.0842985842985844,2669.0,1.7175032175032174,37.9,-122.06
3.1002,21.0,3.4190672153635115,1.0905349794238683,2575.0,1.7661179698216736,37.89,-122.06
5.0255,45.0,,1.0252100840336134,614.0,2.5798319327731094,37.93,-122.07
3.7433,25.0,5.025122121423587,1.0614096301465457,3264.0,2.277739009071877,37.93,-122.07
4.4312,26.0,5.6608187134502925,1.0804093567251465,1629.0,2.381578947368421,37.92,-122.07
4.4561,28.0,5.464367816091954,1.07816091954023,1068.0,2.4551724137931035,37.92,-122.08
6.195,26.0,6.324817518248175,0.9671532846715328,796.0,2.9051094890510947,37.92,-122.08
,28.0,5.867796610169491,1.0,810.0,2.7457627118644066,37.91,-122.07
